no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2, Not Graduate, Yes,4400000.0,13900000.0,6,810.0,13200000.0,4200000.0,15000000.0,5200000.0, Approved
2, Not Graduate, No,900000.0,2000000.0,14,337.0,1700000.0,,2100000.0,600000.0, Rejected
1, Graduate, No,,26900000.0,18,792.0,15900000.0,,25200000.0,, Approved
4, Not Graduate, No,600000.0,,6,784.0,300000.0,,1900000.0,500000.0, Approved
5, Graduate, Yes,,30100000.0,12,434.0,19600000.0,,21000000.0,6900000.0, Rejected
2, Graduate, Yes,8400000.0,,10,384.0,13900000.0,1600000.0,21600000.0,7000000.0, Rejected
1, Graduate, No,8300000.0,24900000.0,10,642.0,11500000.0,,21600000.0,5800000.0, Approved
4, Graduate, No,7900000.0,29900000.0,8,,,4600000.0,26000000.0,8100000.0, Rejected
1, Not Graduate, No,8600000.0,25900000.0,2,606.0,3700000.0,,,, Approved
5, Not Graduate, Yes,6700000.0,17600000.0,14,843.0,12700000.0,200000.0,19500000.0,5600000.0, Approved
0, Graduate, No,2700000.0,7400000.0,10,778.0,6800000.0,800000.0,5600000.0,2800000.0, Approved
0, Not Graduate, No,6600000.0,25600000.0,8,718.0,12600000.0,12200000.0,21700000.0,9000000.0, Approved
1, Graduate, Yes,7100000.0,20800000.0,20,437.0,9600000.0,7300000.0,24700000.0,8800000.0, Rejected
5, Graduate, Yes,,,10,586.0,,400000.0,,, Approved
2, Graduate, No,2200000.0,7000000.0,6,777.0,6100000.0,400000.0,4400000.0,3300000.0, Approved
1, Graduate, Yes,8700000.0,,12,525.0,7800000.0,10200000.0,30300000.0,6100000.0, Rejected
4, Graduate, No,7200000.0,23100000.0,12,632.0,4600000.0,8500000.0,19400000.0,4400000.0, Approved
0, Not Graduate, No,2000000.0,4800000.0,20,337.0,1300000.0,2200000.0,5500000.0,1700000.0, Rejected
4, Graduate, Yes,8600000.0,27900000.0,8,458.0,,1800000.0,,, Rejected
2, Graduate, Yes,2300000.0,5400000.0,8,364.0,4500000.0,500000.0,7000000.0,2000000.0, Rejected
2, Not Graduate, Yes,,29800000.0,16,499.0,,6300000.0,,7400000.0, Rejected
2, Graduate, Yes,1900000.0,6500000.0,16,,2000000.0,1200000.0,4500000.0,1700000.0, Approved
1, Graduate, No,2100000.0,6300000.0,16,,3900000.0,2200000.0,7700000.0,2900000.0, Approved
1, Not Graduate, Yes,3900000.0,8700000.0,8,817.0,900000.0,2500000.0,10700000.0,2100000.0, Approved
5, Not Graduate, Yes,,,10,704.0,500000.0,,,, Approved
1, Not Graduate, Yes,1900000.0,4500000.0,12,742.0,1200000.0,2000000.0,4400000.0,1200000.0, Approved
0, Not Graduate, Yes,3200000.0,11600000.0,4,393.0,4700000.0,300000.0,8000000.0,3100000.0, Approved
0, Not Graduate, No,1100000.0,4300000.0,18,828.0,700000.0,800000.0,2900000.0,900000.0, Approved
5, Graduate, Yes,8000000.0,21500000.0,12,779.0,2600000.0,,29800000.0,10400000.0, Approved
4, Graduate, Yes,6100000.0,21700000.0,6,860.0,13900000.0,900000.0,14100000.0,5600000.0, Approved
5, Graduate, No,3200000.0,10600000.0,2,432.0,6500000.0,3700000.0,11200000.0,3700000.0, Approved
4, Graduate, Yes,9000000.0,30400000.0,20,532.0,21000000.0,7400000.0,30500000.0,, Rejected
0, Not Graduate, Yes,1200000.0,3200000.0,2,678.0,1500000.0,1000000.0,3400000.0,900000.0, Approved
3, Graduate, No,7900000.0,27000000.0,6,601.0,17700000.0,7800000.0,27600000.0,, Approved
3, Graduate, Yes,7700000.0,23100000.0,8,807.0,2900000.0,9800000.0,20400000.0,7000000.0, Approved
2, Not Graduate, No,4400000.0,16500000.0,16,,7800000.0,7500000.0,10300000.0,5400000.0, Approved
1, Not Graduate, No,3100000.0,11200000.0,18,665.0,2000000.0,5400000.0,12000000.0,2500000.0, Approved
5, Not Graduate, Yes,2600000.0,9300000.0,16,697.0,5100000.0,1200000.0,7700000.0,3700000.0, Approved
4, Graduate, No,5500000.0,21700000.0,14,867.0,5000000.0,8700000.0,15200000.0,3100000.0, Approved
1, Graduate, No,5700000.0,15500000.0,8,544.0,10500000.0,8700000.0,20900000.0,7000000.0, Rejected
5, Graduate, No,6100000.0,20700000.0,20,482.0,9400000.0,2000000.0,16900000.0,5900000.0, Rejected
2, Graduate, No,8200000.0,22500000.0,18,857.0,13400000.0,,28400000.0,8400000.0, Approved
1, Graduate, No,6000000.0,21200000.0,12,549.0,17900000.0,8200000.0,16900000.0,6200000.0, Rejected
1, Graduate, Yes,8000000.0,30600000.0,10,720.0,,8500000.0,24900000.0,9700000.0, Approved
4, Not Graduate, No,2000000.0,4800000.0,8,,1500000.0,800000.0,4000000.0,2600000.0, Rejected
5, Graduate, Yes,1300000.0,2900000.0,12,669.0,400000.0,1700000.0,3900000.0,1800000.0, Approved
1, Graduate, No,7000000.0,27100000.0,6,591.0,6700000.0,12200000.0,21500000.0,4900000.0, Approved
3, Graduate, No,4100000.0,15300000.0,6,440.0,7500000.0,5100000.0,8200000.0,2000000.0, Rejected
3, Graduate, No,8000000.0,26200000.0,16,,15800000.0,4300000.0,25000000.0,4000000.0, Approved
4, Not Graduate, No,8100000.0,28000000.0,8,663.0,8800000.0,11300000.0,26000000.0,5500000.0, Approved
4, Graduate, Yes,,22600000.0,14,433.0,10000000.0,900000.0,23100000.0,, Rejected
0, Graduate, No,9200000.0,22500000.0,10,,14200000.0,,28500000.0,10700000.0, Rejected
2, Graduate, No,3900000.0,14700000.0,16,360.0,2600000.0,200000.0,8300000.0,2900000.0, Rejected
1, Graduate, No,9100000.0,26200000.0,8,727.0,20800000.0,7100000.0,27800000.0,8900000.0, Approved
3, Graduate, Yes,3000000.0,8300000.0,4,685.0,2900000.0,5400000.0,11300000.0,3800000.0, Approved
4, Graduate, No,2000000.0,4300000.0,8,373.0,2000000.0,2700000.0,7700000.0,2200000.0, Rejected
5, Graduate, No,6300000.0,14600000.0,8,469.0,13300000.0,10100000.0,24500000.0,3800000.0, Rejected
3, Not Graduate, Yes,4100000.0,10900000.0,8,548.0,8800000.0,5200000.0,13200000.0,4300000.0, Rejected
0, Not Graduate, No,,29400000.0,20,618.0,1200000.0,,,8300000.0, Approved
2, Graduate, No,5200000.0,15400000.0,8,658.0,1200000.0,7500000.0,12800000.0,3200000.0, Approved
3, Graduate, No,7600000.0,28700000.0,18,781.0,,12400000.0,29600000.0,8000000.0, Approved
3, Not Graduate, No,9200000.0,,2,715.0,11100000.0,11800000.0,19800000.0,, Approved
5, Not Graduate, No,2200000.0,8100000.0,4,409.0,300000.0,,4900000.0,2400000.0, Rejected
2, Not Graduate, Yes,8300000.0,20600000.0,10,504.0,,900000.0,,6700000.0, Rejected
3, Graduate, Yes,6100000.0,21600000.0,16,428.0,2900000.0,6100000.0,15100000.0,7200000.0, Rejected
2, Graduate, No,4500000.0,16600000.0,20,704.0,6400000.0,4200000.0,16900000.0,2400000.0, Approved
3, Not Graduate, No,6600000.0,18800000.0,12,834.0,18800000.0,9300000.0,13700000.0,4800000.0, Approved
4, Not Graduate, No,8900000.0,,14,694.0,15400000.0,2800000.0,20600000.0,9100000.0, Approved
4, Graduate, Yes,3900000.0,13300000.0,20,453.0,9800000.0,500000.0,12300000.0,4700000.0, Rejected
3, Graduate, Yes,8900000.0,,14,404.0,,7700000.0,26400000.0,5900000.0, Rejected
5, Not Graduate, No,6400000.0,22300000.0,12,776.0,500000.0,9100000.0,24100000.0,5800000.0, Approved
1, Not Graduate, Yes,,28700000.0,16,526.0,,4900000.0,,6600000.0, Rejected
3, Graduate, Yes,,,8,641.0,700000.0,200000.0,,, Approved
5, Not Graduate, No,4100000.0,12300000.0,6,582.0,10900000.0,6100000.0,14100000.0,3500000.0, Approved
2, Graduate, No,8100000.0,20800000.0,18,778.0,4100000.0,,16700000.0,10600000.0, Approved
4, Graduate, No,,28400000.0,10,763.0,,12700000.0,,5800000.0, Approved
0, Not Graduate, No,4800000.0,19000000.0,12,650.0,7000000.0,1000000.0,15600000.0,4800000.0, Approved
0, Graduate, Yes,2900000.0,9700000.0,2,820.0,6700000.0,1600000.0,9100000.0,3900000.0, Approved
1, Not Graduate, Yes,3500000.0,13500000.0,12,824.0,8400000.0,3900000.0,11600000.0,4100000.0, Approved
1, Not Graduate, Yes,4900000.0,12600000.0,4,718.0,11800000.0,7300000.0,11800000.0,3800000.0, Approved
2, Not Graduate, Yes,5100000.0,13300000.0,14,,5900000.0,7900000.0,18000000.0,3900000.0, Rejected
5, Graduate, No,7300000.0,26200000.0,10,751.0,1400000.0,12200000.0,26700000.0,10400000.0, Approved
0, Graduate, Yes,,,18,520.0,,300000.0,,, Rejected
2, Graduate, No,1400000.0,4700000.0,4,355.0,2100000.0,600000.0,4400000.0,1400000.0, Approved
3, Graduate, Yes,8700000.0,,14,,7700000.0,10000000.0,21700000.0,6200000.0, Rejected
1, Not Graduate, Yes,2800000.0,5900000.0,20,728.0,1000000.0,3200000.0,10300000.0,1400000.0, Approved
3, Graduate, Yes,9100000.0,30100000.0,14,564.0,,7300000.0,22700000.0,8200000.0, Approved
0, Not Graduate, Yes,6800000.0,15300000.0,14,699.0,19900000.0,2600000.0,13900000.0,8300000.0, Approved
0, Not Graduate, Yes,5000000.0,17000000.0,6,624.0,6700000.0,6200000.0,15400000.0,5900000.0, Approved
0, Graduate, Yes,4400000.0,16800000.0,14,795.0,8700000.0,8700000.0,12600000.0,3400000.0, Approved
5, Not Graduate, Yes,8400000.0,18600000.0,20,703.0,2500000.0,7100000.0,28800000.0,9500000.0, Approved
4, Graduate, No,7800000.0,17300000.0,4,394.0,3600000.0,13100000.0,24300000.0,7200000.0, Rejected
4, Graduate, Yes,4800000.0,9900000.0,14,779.0,5200000.0,9300000.0,18600000.0,2900000.0, Approved
1, Graduate, No,3200000.0,8800000.0,4,405.0,1000000.0,2600000.0,10700000.0,3400000.0, Rejected
5, Graduate, Yes,2300000.0,6700000.0,16,612.0,6700000.0,3300000.0,8800000.0,2000000.0, Approved
5, Not Graduate, Yes,9200000.0,28100000.0,10,448.0,,3300000.0,,10700000.0, Rejected
2, Not Graduate, Yes,4700000.0,13700000.0,6,506.0,1300000.0,7900000.0,16700000.0,3500000.0, Rejected
0, Not Graduate, Yes,8000000.0,30400000.0,2,776.0,16600000.0,1400000.0,29100000.0,7800000.0, Approved
1, Graduate, Yes,2600000.0,8600000.0,6,730.0,800000.0,2900000.0,6000000.0,3100000.0, Approved
3, Not Graduate, No,,,20,730.0,,300000.0,,, Approved
5, Graduate, No,7300000.0,17200000.0,2,345.0,6100000.0,8400000.0,23200000.0,4900000.0, Rejected
4, Not Graduate, No,3300000.0,11800000.0,2,847.0,7800000.0,2400000.0,12100000.0,3000000.0, Approved
4, Not Graduate, No,8300000.0,23300000.0,20,398.0,18500000.0,11500000.0,17100000.0,9900000.0, Rejected
5, Not Graduate, Yes,4100000.0,9600000.0,2,,8800000.0,7800000.0,8500000.0,3100000.0, Rejected
1, Not Graduate, No,7300000.0,23700000.0,16,852.0,9400000.0,6800000.0,22600000.0,8500000.0, Approved
1, Not Graduate, No,9300000.0,27500000.0,6,364.0,12200000.0,13800000.0,25300000.0,10800000.0, Rejected
2, Graduate, Yes,4300000.0,15200000.0,12,552.0,3400000.0,2100000.0,12700000.0,4800000.0, Approved
3, Not Graduate, No,2600000.0,8100000.0,2,421.0,4200000.0,3100000.0,6200000.0,2500000.0, Approved
5, Graduate, No,2900000.0,9800000.0,12,588.0,5900000.0,2300000.0,6800000.0,2900000.0, Approved
2, Graduate, Yes,900000.0,3500000.0,6,763.0,2300000.0,300000.0,2000000.0,600000.0, Approved
3, Not Graduate, Yes,4900000.0,17500000.0,20,823.0,12600000.0,8700000.0,14300000.0,4800000.0, Approved
0, Graduate, No,7700000.0,24800000.0,10,642.0,16800000.0,10700000.0,27400000.0,4500000.0, Approved
1, Graduate, No,4700000.0,16800000.0,12,647.0,10400000.0,8300000.0,10600000.0,3400000.0, Approved
5, Not Graduate, No,3000000.0,8900000.0,20,,2600000.0,1000000.0,10600000.0,2800000.0, Approved
4, Not Graduate, No,,26200000.0,4,518.0,,,22500000.0,, Rejected
0, Graduate, Yes,6900000.0,26800000.0,20,515.0,10800000.0,2500000.0,16700000.0,8300000.0, Rejected
2, Not Graduate, Yes,3800000.0,12400000.0,8,340.0,1800000.0,2600000.0,9700000.0,2600000.0, Rejected
3, Not Graduate, Yes,600000.0,,14,521.0,,1000000.0,,600000.0, Rejected
2, Not Graduate, Yes,1200000.0,2900000.0,12,330.0,400000.0,1600000.0,3800000.0,600000.0, Rejected
4, Not Graduate, Yes,7800000.0,26800000.0,2,474.0,8900000.0,11200000.0,18400000.0,5600000.0, Approved
0, Not Graduate, No,9000000.0,,6,,500000.0,,20700000.0,9100000.0, Approved
1, Not Graduate, No,2800000.0,9100000.0,12,436.0,3600000.0,500000.0,7800000.0,3600000.0, Rejected
1, Not Graduate, No,7800000.0,21300000.0,10,,,10700000.0,18500000.0,4500000.0, Rejected
4, Graduate, Yes,4700000.0,9500000.0,18,,11800000.0,6600000.0,18000000.0,4100000.0, Approved
2, Graduate, No,4600000.0,17500000.0,20,597.0,11400000.0,6100000.0,14100000.0,4100000.0, Approved
4, Graduate, No,5100000.0,16100000.0,14,436.0,11400000.0,2700000.0,13100000.0,6700000.0, Rejected
3, Not Graduate, Yes,6100000.0,22800000.0,18,640.0,16800000.0,7300000.0,19600000.0,6000000.0, Approved
0, Not Graduate, No,6000000.0,22900000.0,16,,12200000.0,6500000.0,17700000.0,7100000.0, Rejected
2, Not Graduate, No,8400000.0,23200000.0,16,476.0,15200000.0,5400000.0,18700000.0,8600000.0, Rejected
2, Graduate, No,9300000.0,22000000.0,14,393.0,4300000.0,3800000.0,28400000.0,, Rejected
0, Graduate, No,4200000.0,10300000.0,10,506.0,9300000.0,4500000.0,12400000.0,6000000.0, Rejected
3, Graduate, No,,,10,418.0,6700000.0,5500000.0,,, Rejected
3, Graduate, No,5600000.0,13400000.0,6,865.0,14900000.0,9700000.0,12300000.0,6000000.0, Approved
4, Graduate, No,7800000.0,28600000.0,2,703.0,500000.0,12400000.0,29500000.0,10500000.0, Approved
2, Graduate, Yes,4500000.0,12600000.0,2,568.0,6900000.0,3900000.0,17800000.0,2900000.0, Approved
3, Graduate, No,2400000.0,5900000.0,2,425.0,1100000.0,500000.0,7400000.0,2500000.0, Rejected
0, Not Graduate, No,3900000.0,11300000.0,12,,5000000.0,5900000.0,8800000.0,2100000.0, Rejected
5, Graduate, Yes,,20600000.0,6,456.0,17300000.0,11000000.0,21700000.0,, Rejected
4, Not Graduate, No,900000.0,2600000.0,2,602.0,600000.0,800000.0,3200000.0,1000000.0, Approved
3, Graduate, Yes,1100000.0,3800000.0,20,814.0,1400000.0,1500000.0,3200000.0,1100000.0, Approved
4, Not Graduate, No,6400000.0,24900000.0,2,640.0,10000000.0,5700000.0,18700000.0,6300000.0, Approved
2, Graduate, No,4600000.0,15000000.0,4,817.0,7200000.0,2400000.0,13000000.0,6600000.0, Approved
4, Graduate, No,7600000.0,29800000.0,20,361.0,13800000.0,5800000.0,15300000.0,5900000.0, Rejected
5, Not Graduate, No,6800000.0,20100000.0,14,839.0,1900000.0,600000.0,15600000.0,7500000.0, Approved
5, Graduate, No,7100000.0,27000000.0,20,592.0,5100000.0,9600000.0,20200000.0,7600000.0, Approved
4, Not Graduate, Yes,6700000.0,24700000.0,6,498.0,12900000.0,700000.0,18800000.0,8400000.0, Rejected
5, Not Graduate, Yes,5800000.0,12400000.0,6,847.0,5100000.0,9000000.0,14100000.0,7600000.0, Approved
0, Graduate, Yes,8600000.0,29400000.0,16,643.0,1000000.0,,,, Approved
0, Graduate, Yes,3500000.0,10600000.0,4,389.0,8300000.0,4800000.0,9100000.0,2500000.0, Approved
2, Graduate, Yes,4800000.0,17500000.0,20,381.0,400000.0,6900000.0,13400000.0,7000000.0, Rejected
5, Graduate, Yes,6100000.0,14400000.0,16,400.0,9200000.0,2800000.0,23800000.0,5600000.0, Rejected
5, Graduate, Yes,5200000.0,12700000.0,16,718.0,11700000.0,,18100000.0,7200000.0, Approved
5, Not Graduate, Yes,4100000.0,12400000.0,8,,8200000.0,1000000.0,13000000.0,3300000.0, Rejected
5, Not Graduate, No,3200000.0,7400000.0,2,838.0,2200000.0,2900000.0,10200000.0,3600000.0, Approved
3, Not Graduate, Yes,7500000.0,21600000.0,14,678.0,8800000.0,12100000.0,20100000.0,, Approved
2, Not Graduate, Yes,1500000.0,4500000.0,14,826.0,3200000.0,1700000.0,4600000.0,1600000.0, Approved
4, Graduate, Yes,1200000.0,3100000.0,16,348.0,1200000.0,2200000.0,3500000.0,1700000.0, Rejected
1, Graduate, Yes,8400000.0,19700000.0,6,476.0,,,,, Rejected
0, Not Graduate, Yes,7900000.0,26300000.0,8,666.0,4600000.0,9200000.0,18400000.0,, Approved
1, Graduate, Yes,2100000.0,4300000.0,20,,,2300000.0,7500000.0,2300000.0, Approved
2, Graduate, No,2500000.0,7000000.0,20,547.0,800000.0,1200000.0,5200000.0,2300000.0, Rejected
2, Not Graduate, Yes,3700000.0,13900000.0,2,405.0,5900000.0,3200000.0,9100000.0,5500000.0, Approved
5, Graduate, No,1100000.0,4000000.0,16,498.0,400000.0,,2300000.0,700000.0, Rejected
5, Graduate, No,6500000.0,24800000.0,8,779.0,7000000.0,9600000.0,15700000.0,8800000.0, Approved
0, Not Graduate, Yes,8200000.0,,8,403.0,11500000.0,8800000.0,19000000.0,6100000.0, Rejected
2, Not Graduate, No,5000000.0,12400000.0,8,709.0,11300000.0,6800000.0,13300000.0,4200000.0, Approved
1, Not Graduate, No,1500000.0,6000000.0,6,507.0,2600000.0,2700000.0,4800000.0,1900000.0, Rejected
5, Not Graduate, No,3700000.0,9100000.0,18,368.0,3400000.0,2400000.0,8400000.0,3300000.0, Rejected
3, Graduate, Yes,4100000.0,14600000.0,16,760.0,4700000.0,6600000.0,14900000.0,3000000.0, Approved
2, Not Graduate, No,7200000.0,16800000.0,6,796.0,6600000.0,6100000.0,14400000.0,9800000.0, Approved
1, Graduate, No,2000000.0,5000000.0,6,,500000.0,2900000.0,5800000.0,1500000.0, Approved
3, Not Graduate, No,2000000.0,4700000.0,14,673.0,800000.0,3400000.0,5900000.0,1500000.0, Approved
1, Graduate, Yes,5100000.0,11500000.0,4,747.0,5000000.0,8900000.0,14100000.0,7000000.0, Approved
1, Not Graduate, No,6000000.0,13600000.0,12,589.0,9000000.0,300000.0,12600000.0,7100000.0, Approved
1, Graduate, No,4900000.0,18100000.0,8,382.0,13600000.0,400000.0,15500000.0,2400000.0, Rejected
3, Not Graduate, Yes,900000.0,2300000.0,12,,1300000.0,,3300000.0,1100000.0, Approved
1, Graduate, Yes,7500000.0,25000000.0,18,628.0,3500000.0,2200000.0,21700000.0,4700000.0, Approved
2, Graduate, No,6400000.0,25000000.0,12,667.0,13500000.0,5500000.0,25500000.0,5400000.0, Approved
2, Graduate, Yes,8700000.0,26400000.0,2,778.0,8500000.0,2400000.0,28800000.0,10300000.0, Approved
4, Graduate, Yes,7300000.0,17200000.0,18,831.0,18500000.0,4300000.0,23000000.0,5200000.0, Approved
5, Graduate, No,7400000.0,27100000.0,4,,19800000.0,,25200000.0,9400000.0, Approved
2, Graduate, No,2700000.0,9300000.0,16,656.0,7700000.0,2500000.0,6400000.0,3600000.0, Approved
3, Graduate, No,3400000.0,8900000.0,6,,4200000.0,4800000.0,10200000.0,4200000.0, Approved
3, Not Graduate, Yes,2100000.0,7400000.0,4,,3300000.0,2700000.0,6300000.0,2200000.0, Approved
2, Not Graduate, No,3100000.0,10500000.0,10,751.0,5500000.0,5900000.0,9000000.0,1600000.0, Approved
5, Not Graduate, No,4700000.0,17400000.0,2,523.0,10600000.0,7000000.0,10900000.0,5200000.0, Approved
5, Graduate, No,3100000.0,10500000.0,6,584.0,7700000.0,2100000.0,10900000.0,2900000.0, Approved
2, Not Graduate, No,5700000.0,20400000.0,2,630.0,3000000.0,3100000.0,22600000.0,2900000.0, Approved
3, Graduate, Yes,2300000.0,8000000.0,14,472.0,4400000.0,3300000.0,7700000.0,1800000.0, Rejected
0, Not Graduate, Yes,6600000.0,18500000.0,16,802.0,14600000.0,1100000.0,21800000.0,9700000.0, Approved
2, Graduate, Yes,2700000.0,6400000.0,18,547.0,5000000.0,1700000.0,9200000.0,1700000.0, Rejected
1, Not Graduate, Yes,800000.0,2800000.0,16,726.0,2000000.0,1300000.0,3100000.0,1200000.0, Approved
1, Graduate, No,6600000.0,18500000.0,8,712.0,2300000.0,3200000.0,24400000.0,7600000.0, Approved
3, Graduate, No,3900000.0,10700000.0,6,790.0,10600000.0,1900000.0,12500000.0,2700000.0, Approved
5, Not Graduate, No,,,16,396.0,,,,, Rejected
3, Graduate, No,2000000.0,4200000.0,6,831.0,1300000.0,1700000.0,6900000.0,1200000.0, Approved
2, Graduate, Yes,9100000.0,20900000.0,20,632.0,4200000.0,400000.0,30000000.0,, Approved
3, Graduate, No,4700000.0,10800000.0,8,527.0,13300000.0,3100000.0,13600000.0,4800000.0, Rejected
3, Not Graduate, Yes,3200000.0,11100000.0,6,708.0,8900000.0,5700000.0,8100000.0,1500000.0, Approved
2, Not Graduate, No,1700000.0,4200000.0,14,829.0,,1600000.0,4600000.0,1600000.0, Approved
1, Not Graduate, No,2600000.0,8100000.0,12,854.0,4500000.0,5100000.0,6300000.0,2500000.0, Approved
3, Not Graduate, Yes,2700000.0,6700000.0,14,,2400000.0,4200000.0,6000000.0,2000000.0, Approved
0, Not Graduate, Yes,3600000.0,13400000.0,6,589.0,3600000.0,,11200000.0,4000000.0, Approved
4, Graduate, Yes,7200000.0,26000000.0,6,571.0,4700000.0,,22600000.0,4200000.0, Approved
2, Not Graduate, Yes,2500000.0,6400000.0,6,708.0,6900000.0,200000.0,9900000.0,3500000.0, Approved
2, Not Graduate, No,5500000.0,19600000.0,16,,2400000.0,4800000.0,10900000.0,3700000.0, Rejected
3, Graduate, Yes,9200000.0,,8,564.0,20800000.0,,29800000.0,, Approved
3, Not Graduate, No,9000000.0,19000000.0,8,693.0,18300000.0,4500000.0,29600000.0,7200000.0, Approved
4, Not Graduate, Yes,5900000.0,15000000.0,14,626.0,16400000.0,4600000.0,17600000.0,8200000.0, Approved
4, Graduate, No,5600000.0,15600000.0,12,470.0,9900000.0,10700000.0,14600000.0,7000000.0, Rejected
2, Not Graduate, Yes,3200000.0,12500000.0,8,849.0,400000.0,5300000.0,10400000.0,4400000.0, Approved
5, Not Graduate, No,9100000.0,27800000.0,16,547.0,,7000000.0,,9400000.0, Rejected
0, Not Graduate, Yes,4600000.0,15100000.0,2,417.0,5600000.0,3900000.0,11800000.0,6600000.0, Approved
4, Graduate, No,7300000.0,14900000.0,2,358.0,13600000.0,12300000.0,20400000.0,7300000.0, Rejected
5, Not Graduate, Yes,1300000.0,3100000.0,16,826.0,,1700000.0,5100000.0,1400000.0, Approved
0, Not Graduate, No,1800000.0,4200000.0,6,836.0,1300000.0,1900000.0,6800000.0,2000000.0, Approved
3, Graduate, No,,,10,509.0,400000.0,300000.0,,, Rejected
2, Not Graduate, Yes,5700000.0,20500000.0,20,581.0,15200000.0,7800000.0,11400000.0,8500000.0, Approved
4, Graduate, No,,,4,359.0,,,,, Approved
5, Graduate, Yes,2100000.0,7100000.0,10,517.0,1200000.0,2900000.0,5400000.0,1400000.0, Rejected
1, Not Graduate, Yes,5700000.0,20100000.0,14,442.0,11700000.0,7300000.0,17900000.0,6500000.0, Rejected
1, Not Graduate, Yes,1100000.0,2700000.0,16,346.0,1900000.0,300000.0,2200000.0,800000.0, Rejected
5, Graduate, No,9300000.0,,6,742.0,4200000.0,600000.0,,8200000.0, Approved
1, Graduate, Yes,3500000.0,8100000.0,10,626.0,7100000.0,5500000.0,7200000.0,2900000.0, Approved
0, Not Graduate, Yes,8200000.0,28800000.0,4,619.0,9000000.0,1100000.0,23000000.0,6300000.0, Approved
2, Not Graduate, Yes,7500000.0,17900000.0,20,734.0,9100000.0,5500000.0,23000000.0,4900000.0, Approved
1, Graduate, Yes,7000000.0,25600000.0,6,420.0,15100000.0,11500000.0,15300000.0,8700000.0, Rejected
5, Not Graduate, Yes,3900000.0,8300000.0,18,600.0,3900000.0,600000.0,10400000.0,5600000.0, Approved
3, Graduate, Yes,4700000.0,13200000.0,12,440.0,4000000.0,3300000.0,16600000.0,4300000.0, Rejected
