no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2,0,1,5024222.453158963,15158395.582271336,14,783.0,16600000.0,5296082.694521232,21000000.0,9500000.0,0
4,1,1,2000000.0,4000000.0,10,636.0,2100000.0,1908769.92922508,4000000.0,1700000.0,0
1,1,1,5000000.0,16800000.0,6,711.0,6300000.0,7600000.0,16000000.0,3200000.0,0
1,0,1,3200000.0,11800000.0,16,848.0,5500000.0,3200000.0,7500000.0,2300000.0,0
1,1,1,8000000.0,27800000.0,8,804.0,7900000.0,1600000.0,27100000.0,7857574.5721877,0
0,1,1,1200000.0,2800000.0,14,704.4741098614439,3200000.0,1496891.580414664,3300000.0,1700000.0,0
2,1,1,5800000.0,22800000.0,14,696.0,12100000.0,200000.0,20800000.0,4800000.0,0
1,0,0,2500000.0,7600000.0,20,720.5729629087701,7400000.0,4200000.0,6400000.0,1900000.0,0
1,1,1,600000.0,2721226.6358795706,10,699.0,400000.0,500000.0,2282428.49642156,800000.0,0
5,0,0,4900000.0,13000000.0,10,865.0,13300000.0,3700000.0,14700000.0,6500000.0,0
2,0,1,9400000.0,27241927.91403792,14,383.0,7800000.0,7697735.915354349,27100000.0,7700000.0,1
2,0,0,5300000.0,19300000.0,16,368.0,14700000.0,400000.0,11600000.0,3700000.0,1
5,1,0,5100000.0,15800000.0,4,607.0,6000000.0,7700000.0,12600000.0,7000000.0,0
4,1,1,2900000.0,8900000.0,18,827.0,400000.0,3400000.0,11200000.0,1600000.0,0
1,0,0,9100000.0,26770655.26867646,12,672.0,8600000.0,1600000.0,25799607.023540467,8800000.0,0
3,1,1,8800000.0,26700000.0,12,708.0,16000000.0,8160040.8243667185,26900000.0,9600000.0,0
4,1,0,2600000.0,8800000.0,10,682.0,4500000.0,4700000.0,10300000.0,1600000.0,0
1,0,1,5015657.337806073,25500000.0,18,741.0,8321098.083273681,6200000.0,17635798.640847713,4900000.0,0
5,1,1,600000.0,2309707.832424087,8,343.0,1899314.3287989567,700000.0,2541160.649053119,600000.0,1
0,0,1,4100000.0,11100000.0,16,785.0,6800000.0,5300000.0,8500000.0,4800000.0,0
1,1,1,8000000.0,28000000.0,20,830.0,10889129.940725915,12600000.0,25600000.0,10600000.0,0
2,0,0,8800000.0,26700000.0,16,696.0,12900000.0,8041262.276934566,20300000.0,10900000.0,0
1,0,0,5028439.5922032725,15206474.933959542,12,697.0,600000.0,300000.0,14300578.679902533,4558424.135703928,0
0,0,1,3800000.0,11700000.0,2,351.0,5695466.559048615,6700000.0,12500000.0,3100000.0,0
3,0,0,6800000.0,21800000.0,10,556.0,16400000.0,9300000.0,19100000.0,5400000.0,0
0,0,0,8600000.0,25282915.79857994,2,669.0042873236761,11260012.926565204,7770911.892646702,19600000.0,5100000.0,0
2,0,1,2800000.0,8400000.0,10,534.0,8300000.0,4800000.0,10600000.0,1500000.0,1
0,0,0,8000000.0,29800000.0,12,736.0,600000.0,6979355.387996966,30800000.0,8400000.0,0
2,0,1,2300000.0,5500000.0,16,629.0,4600000.0,2900000.0,7000000.0,1900000.0,0
4,0,1,7600000.0,16200000.0,20,657.0,1900000.0,9300000.0,28500000.0,5500000.0,0
2,0,0,2900000.0,11300000.0,12,839.0,700000.0,5100000.0,8100000.0,2600000.0,0
4,1,0,7900000.0,25700000.0,18,589.0,4300000.0,300000.0,25300000.0,9800000.0,0
2,1,0,1900000.0,4500000.0,6,805.0,2200000.0,3100000.0,4800000.0,2300000.0,0
3,1,1,4600000.0,13600000.0,20,729.0,1300000.0,8900000.0,17200000.0,5900000.0,0
1,1,0,2600000.0,7700000.0,6,399.0,3700000.0,4300000.0,8900000.0,3500000.0,1
2,1,0,2700000.0,6700000.0,8,413.0,7600000.0,800000.0,9200000.0,2300000.0,1
5,0,1,6300000.0,13200000.0,16,467.26463587716273,6700000.0,4000000.0,15200000.0,7100000.0,1
0,0,1,2600000.0,7500000.0,2,853.0,4200000.0,3900000.0,9600000.0,1400000.0,0
4,1,1,7700000.0,23400000.0,6,400.0,3900000.0,3400000.0,20800000.0,10700000.0,1
0,0,1,7400000.0,16300000.0,16,630.0,11200000.0,13200000.0,28400000.0,5300000.0,0
3,0,1,7300000.0,21600000.0,20,557.0,1900000.0,3800000.0,26400000.0,9300000.0,0
1,0,0,2900000.0,7600000.0,2,358.0,800000.0,700000.0,10100000.0,2100000.0,1
3,0,1,6600000.0,16000000.0,10,510.0,1200000.0,4800000.0,13300000.0,6300000.0,1
2,0,1,2700000.0,9600000.0,14,554.0,5800000.0,200000.0,10200000.0,1900000.0,0
3,0,1,8300000.0,27700000.0,4,596.0,20500000.0,8216914.569555262,21400000.0,7400000.0,0
0,0,0,4900000.0,18500000.0,8,659.0,8800000.0,1700000.0,14700000.0,4900000.0,0
4,0,1,7900000.0,30700000.0,10,417.6473463566656,10600000.0,13200000.0,30300000.0,6300000.0,1
5,0,1,8800000.0,21300000.0,14,852.0,8000000.0,6400000.0,28500000.0,9900000.0,0
5,1,0,4000000.0,14100000.0,18,653.0,5800000.0,4100000.0,9400000.0,5400000.0,0
4,0,1,3900000.0,9200000.0,12,737.0,2800000.0,2300000.0,12300000.0,5200000.0,0
3,0,1,7700000.0,18900000.0,2,583.0,9300000.0,3000000.0,16700000.0,9300000.0,0
1,0,1,3800000.0,10000000.0,16,708.8967882917443,5100000.0,2800000.0,10300000.0,4000000.0,0
5,0,0,8000000.0,27000000.0,20,595.0,4500000.0,5200000.0,24800000.0,10400000.0,0
5,0,1,3400000.0,11300000.0,20,714.8003144847165,6500000.0,3900000.0,9700000.0,2400000.0,0
5,0,1,5500000.0,18800000.0,12,603.0,3300000.0,700000.0,21000000.0,5000000.0,0
0,1,0,7700000.0,29300000.0,14,801.0,6200000.0,11800000.0,23400000.0,4700000.0,0
5,0,0,4000000.0,9400000.0,4,723.0,5528840.346450673,3752832.5799579374,12100000.0,2000000.0,0
5,1,1,5900000.0,22600000.0,18,630.0,2300000.0,4200000.0,16500000.0,6800000.0,0
0,1,1,2600000.0,9900000.0,20,368.0,3600000.0,1500000.0,5200000.0,2000000.0,1
3,0,0,6600000.0,22200000.0,12,759.0,8900000.0,2200000.0,18700000.0,8500000.0,0
0,1,1,1000000.0,3000000.0,18,382.0,2200000.0,700000.0,3500000.0,900000.0,1
4,1,1,800000.0,2800000.0,16,645.0,900000.0,1400000.0,2300000.0,600000.0,0
0,0,0,3200000.0,6300000.0,6,689.7923209539949,6700000.0,5200000.0,8100000.0,3600000.0,0
4,0,0,8400000.0,23400000.0,12,350.0,18700000.0,9100000.0,27500000.0,6700000.0,1
3,0,1,5800000.0,17600000.0,6,720.0,4900000.0,4200000.0,18800000.0,6600000.0,0
0,1,1,7300000.0,28100000.0,10,673.0,13700000.0,1200000.0,16300000.0,8900000.0,0
1,0,0,3900000.0,8000000.0,6,448.0,5312455.678209221,1900000.0,9800000.0,4000000.0,1
2,1,1,4600000.0,16000000.0,4,720.0,6642744.52876688,4000000.0,12300000.0,4200000.0,0
0,0,0,3600000.0,12300000.0,2,666.4334196366474,5200000.0,3000000.0,14300000.0,5400000.0,0
4,0,0,7500000.0,28700000.0,20,520.0,4600000.0,3500000.0,15200000.0,5700000.0,1
1,0,0,5200000.0,15000000.0,12,794.0,3200000.0,7200000.0,16500000.0,5100000.0,0
3,0,1,4400000.0,10000000.0,8,691.4412616178955,5900000.0,5200000.0,11700000.0,4100000.0,0
1,1,1,5100000.0,12900000.0,14,533.0,6700000.0,6700000.0,14400000.0,3900000.0,1
0,0,0,6000000.0,23600000.0,6,776.0,13800000.0,2700000.0,23400000.0,8800000.0,0
2,0,0,3800000.0,11400000.0,6,706.0,1000000.0,4000000.0,12100000.0,2800000.0,0
3,0,0,2800000.0,10900000.0,2,710.0,600000.0,2400000.0,5600000.0,3600000.0,0
5,0,1,6500000.0,18300000.0,4,333.0,8100000.0,400000.0,21700000.0,7000000.0,1
2,1,1,1600000.0,6400000.0,4,787.0,1000000.0,300000.0,5500000.0,1100000.0,0
4,0,0,5500000.0,18600000.0,12,569.0,13500000.0,6200000.0,19700000.0,7300000.0,0
0,0,1,5048679.929628589,20100000.0,16,427.0,7200000.0,2300000.0,16255548.347498609,7400000.0,1
0,0,0,7000000.0,27800000.0,16,640.0,11500000.0,3700000.0,16000000.0,8200000.0,0
2,1,0,4000000.0,8100000.0,16,468.4726138333524,3500000.0,2100000.0,15100000.0,3100000.0,1
1,1,1,8100000.0,30900000.0,12,464.0,13600000.0,9800000.0,17900000.0,7500000.0,1
2,1,1,6600000.0,22800000.0,8,490.0,6100000.0,10000000.0,18000000.0,6400000.0,1
5,0,0,4100000.0,10200000.0,12,431.0,6200000.0,2200000.0,13700000.0,4300000.0,1
1,0,0,6600000.0,24800000.0,4,500.0,8600000.0,4100000.0,16700000.0,6100000.0,0
4,0,0,5100000.0,12200000.0,14,511.0,2700000.0,6000000.0,18300000.0,3400000.0,1
4,0,0,8200000.0,25200000.0,18,691.0,5800000.0,8900000.0,28500000.0,10500000.0,0
1,1,1,4974053.045425059,24400000.0,14,696.0,7970187.489564838,6700000.0,29500000.0,6300000.0,0
0,1,1,7600000.0,27600000.0,2,437.0,10000000.0,11200000.0,27600000.0,6800000.0,0
2,1,1,8400000.0,20800000.0,12,335.0,6700000.0,12300000.0,18500000.0,10100000.0,1
4,0,0,7600000.0,25100000.0,4,671.0,4600000.0,13200000.0,27400000.0,4300000.0,0
4,1,1,1400000.0,3700000.0,12,621.0,3100000.0,900000.0,5100000.0,1800000.0,0
4,1,1,2700000.0,6800000.0,10,455.0,4700000.0,2600000.0,7400000.0,2700000.0,1
1,0,1,5017170.378499767,15118930.955925476,10,856.0,500000.0,200000.0,14298880.978024244,4632496.09570256,0
3,0,0,600000.0,2100000.0,16,710.4098245267043,700000.0,400000.0,2400000.0,500000.0,0
4,0,0,5200000.0,12900000.0,16,819.0,3400000.0,4100000.0,16800000.0,7500000.0,0
0,1,1,5100000.0,11600000.0,10,446.61838234336466,8700000.0,1300000.0,10700000.0,7000000.0,1
4,0,1,9200000.0,18600000.0,2,687.2561348924731,11149585.085009702,4200000.0,24665344.951627914,9700000.0,0
5,1,0,6500000.0,23200000.0,18,713.0,6700000.0,1400000.0,13400000.0,7200000.0,0
0,0,0,8500000.0,21000000.0,6,665.0,3600000.0,9600000.0,27500000.0,7729401.417995702,0
4,1,0,2000000.0,6000000.0,12,837.0,1300000.0,1900000.0,6300000.0,2300000.0,0
4,1,1,7500000.0,18000000.0,20,395.0,9596985.031263981,12800000.0,23500000.0,9700000.0,1
0,0,1,7500000.0,28900000.0,10,632.0,10880206.176129002,10700000.0,24700000.0,9900000.0,0
2,1,0,2000000.0,4300000.0,16,497.0,5100000.0,200000.0,5700000.0,2800000.0,1
3,0,1,1400000.0,2700000.0,14,694.0,3800000.0,200000.0,3600000.0,1700000.0,0
1,1,1,1700000.0,5600000.0,2,667.9595589354459,3100000.0,2600000.0,6700000.0,1600000.0,0
2,0,1,5300000.0,14900000.0,6,504.0,10600000.0,2100000.0,17000000.0,3200000.0,1
4,1,0,8900000.0,30100000.0,2,747.0,20600000.0,12900000.0,20700000.0,10300000.0,0
3,0,0,5045569.8229090525,15165497.985755743,4,462.0,11500000.0,9500000.0,15869087.682806028,7200000.0,0
5,0,0,9000000.0,25900000.0,4,538.0,11100000.0,11100000.0,31300000.0,8100000.0,1
2,1,1,8500000.0,30900000.0,6,664.0,5700000.0,9900000.0,19800000.0,7400000.0,0
1,1,0,3500000.0,10900000.0,4,524.0,8800000.0,6200000.0,13600000.0,2800000.0,0
1,1,0,5027666.486650819,14959484.56679984,6,464.0,1100000.0,4359180.8351250095,1900000.0,500000.0,1
3,0,0,8900000.0,19100000.0,6,807.0,2300000.0,6822647.581234099,29900000.0,10400000.0,0
2,1,1,7800000.0,27200000.0,18,622.0,6000000.0,6000000.0,26400000.0,4300000.0,0
5,1,1,5006800.466142925,27800000.0,6,827.0,2400000.0,5277612.860566489,17646897.79212681,9500000.0,0
0,0,0,5200000.0,19000000.0,14,687.0,11900000.0,500000.0,19400000.0,4400000.0,0
4,0,0,7400000.0,19400000.0,16,835.0,16400000.0,7040960.282389125,23500000.0,6500000.0,0
3,0,1,1200000.0,3300000.0,6,772.0,700000.0,900000.0,2900000.0,1400000.0,0
1,1,1,1000000.0,3200000.0,2,710.0,1933251.2815321535,200000.0,3300000.0,900000.0,0
3,0,1,5032031.048165006,15167883.658393318,14,581.0,2800000.0,4259569.662500853,14942268.986350872,4700000.0,0
3,1,0,4500000.0,11700000.0,18,775.0,8700000.0,2800000.0,12700000.0,4500000.0,0
2,0,0,4900000.0,16000000.0,12,710.0,8700000.0,7100000.0,10000000.0,5700000.0,0
3,1,1,700000.0,2500000.0,8,433.65801813008864,1900000.0,1200000.0,2821980.8772288472,991215.122157739,1
0,0,0,9400000.0,28300000.0,20,761.0,12202725.723726809,8429208.614363307,30800000.0,10100000.0,0
3,1,1,8300000.0,24188819.8116548,6,674.0,1000000.0,1600000.0,17200000.0,6100000.0,1
4,0,1,5600000.0,13000000.0,4,681.5069056636273,10500000.0,9100000.0,11400000.0,6400000.0,0
5,1,1,4400000.0,12300000.0,8,567.0,2400000.0,500000.0,12900000.0,6300000.0,0
3,0,0,2100000.0,5400000.0,8,771.0,5200000.0,3700000.0,6200000.0,1000000.0,0
1,1,1,4400000.0,10600000.0,4,360.0,6600000.0,7700000.0,15100000.0,5000000.0,1
0,1,0,6300000.0,19600000.0,6,425.0,15900000.0,10400000.0,13300000.0,5900000.0,1
4,0,0,5091183.523356268,30000000.0,18,496.0,10400000.0,8000000.0,29300000.0,7148879.0027878005,1
3,1,0,700000.0,3099656.905517434,20,705.0,600000.0,900000.0,2300000.0,700000.0,0
4,1,0,3600000.0,12400000.0,14,427.0,10400000.0,2400000.0,9100000.0,2600000.0,1
1,1,1,5600000.0,21000000.0,2,552.0,3200000.0,6300000.0,22100000.0,6100000.0,0
3,1,1,1000000.0,3700000.0,8,725.0,3000000.0,1300000.0,4000000.0,1300000.0,0
5,0,1,6400000.0,15600000.0,8,553.0,14200000.0,2900000.0,20400000.0,8000000.0,0
0,1,0,8900000.0,19100000.0,2,725.0,8300000.0,7366108.14847148,19000000.0,8800000.0,0
4,0,0,5094209.604743656,26100000.0,2,481.0,14500000.0,5000000.0,23600000.0,9300000.0,1
2,0,1,4000000.0,8600000.0,4,847.0,10200000.0,2700000.0,14300000.0,2400000.0,0
0,1,1,7300000.0,25700000.0,10,666.0,14000000.0,3100000.0,29000000.0,6000000.0,0
1,1,0,8100000.0,25400000.0,6,477.0,4500000.0,13200000.0,23200000.0,4400000.0,1
4,0,1,6800000.0,22100000.0,4,446.0,3700000.0,4600000.0,18900000.0,9200000.0,0
0,1,1,2600000.0,8200000.0,8,630.0,6000000.0,4900000.0,7500000.0,2000000.0,0
5,1,1,5004152.644928961,15259598.924018795,20,613.0,600000.0,400000.0,14211058.227448042,4612910.496190959,0
2,0,1,2400000.0,7500000.0,4,851.0,3100000.0,700000.0,5600000.0,2400000.0,0
0,1,0,6000000.0,20600000.0,12,339.0,3400000.0,10700000.0,17200000.0,8200000.0,1
4,0,1,3800000.0,11100000.0,16,857.0,11300000.0,7400000.0,11700000.0,4700000.0,0
0,0,1,7000000.0,22100000.0,14,467.0,10000000.0,6400000.0,26100000.0,5800000.0,1
0,0,1,5400000.0,12900000.0,16,355.0,11200000.0,3100000.0,18200000.0,7400000.0,1
1,1,0,6400000.0,16400000.0,6,428.0,12400000.0,10900000.0,23900000.0,8900000.0,1
5,1,1,7000000.0,24000000.0,14,450.0,10300000.0,5700000.0,21100000.0,4700000.0,1
2,1,1,2100000.0,4600000.0,4,348.0,5400000.0,2153303.343608419,7400000.0,1400000.0,1
4,1,1,4400000.0,15000000.0,12,459.0,5700000.0,800000.0,11400000.0,2400000.0,1
0,1,0,8000000.0,23775052.717181347,8,847.0,4900000.0,9500000.0,29600000.0,5700000.0,0
2,1,1,3900000.0,8300000.0,18,523.0,800000.0,300000.0,9900000.0,2300000.0,1
0,0,0,4700000.0,15200000.0,10,786.0,11100000.0,8000000.0,9600000.0,3200000.0,0
0,0,0,6800000.0,21200000.0,14,447.68563792172876,9378131.204901729,8700000.0,16500000.0,10000000.0,1
0,1,1,1800000.0,6500000.0,12,728.0,3500000.0,2113873.4971651183,6100000.0,1900000.0,0
3,1,1,8600000.0,25369522.665220737,4,497.0,11400000.0,3300000.0,18600000.0,4900000.0,0
1,1,1,3600000.0,13700000.0,10,548.0,9900000.0,2400000.0,8900000.0,4100000.0,1
1,0,1,6800000.0,22900000.0,6,576.0,500000.0,11100000.0,13800000.0,5600000.0,0
3,0,1,1100000.0,4100000.0,20,863.0,800000.0,1100000.0,3700000.0,600000.0,0
4,0,1,4000000.0,8400000.0,8,717.0,7400000.0,4900000.0,11900000.0,4000000.0,0
1,0,0,2500000.0,5900000.0,12,668.0,7400000.0,600000.0,6300000.0,3700000.0,0
2,0,0,5400000.0,17400000.0,10,335.0,5900000.0,1400000.0,18100000.0,4300000.0,1
5,1,0,6600000.0,13600000.0,4,861.0,11700000.0,8400000.0,14600000.0,5400000.0,0
4,1,0,6000000.0,14900000.0,2,427.158460797877,6900000.0,7700000.0,18000000.0,6500000.0,1
0,0,1,2200000.0,8300000.0,10,585.0,3600000.0,1700000.0,4300000.0,1900000.0,0
1,0,0,8800000.0,18500000.0,10,704.0,14400000.0,3200000.0,26600000.0,7603157.027392729,0
0,1,1,4000000.0,10300000.0,4,819.0,11100000.0,1200000.0,15200000.0,2600000.0,0
4,1,1,3600000.0,12400000.0,18,494.0,5300000.0,3463658.0697159823,10200000.0,1900000.0,1
5,0,1,8100000.0,22500000.0,2,808.0,4800000.0,6100000.0,16900000.0,6000000.0,0
3,1,1,5200000.0,11000000.0,12,830.0,8900000.0,5100000.0,16000000.0,7600000.0,0
5,0,0,1100000.0,2800000.0,14,473.0,2419524.033797008,500000.0,4200000.0,700000.0,1
2,0,0,7500000.0,29800000.0,4,392.0,5500000.0,2200000.0,20800000.0,4000000.0,0
5,1,0,7700000.0,20300000.0,12,806.0,9764562.787289813,13300000.0,18900000.0,9600000.0,0
0,1,0,5700000.0,21400000.0,8,340.0,3200000.0,1900000.0,17200000.0,3800000.0,1
3,0,1,5000000.0,13900000.0,8,555.0,12300000.0,6700000.0,18100000.0,4800000.0,0
5,1,0,5057009.565807873,15072378.246847466,16,499.0,600000.0,600000.0,14422013.850075215,4654064.833636846,1
3,0,0,8900000.0,21300000.0,10,467.0,18700000.0,2600000.0,24906344.578858923,8800000.0,1
1,1,0,1700000.0,6600000.0,4,797.0,2800000.0,1900000.0,6100000.0,1300000.0,0
4,1,1,4996722.310096341,15235122.572784873,18,762.0,1400000.0,4242984.76871218,14617659.005946713,4803839.5310992785,0
3,1,1,4989291.975263722,15210646.221550953,16,562.0,17300000.0,5374538.343190245,22300000.0,9800000.0,0
1,0,0,8400000.0,21800000.0,2,492.0,4000000.0,11000000.0,18200000.0,6600000.0,1
3,1,1,4991561.5363042625,15120716.57087931,4,824.0,500000.0,600000.0,14156035.438489772,4582824.361621892,0
2,0,0,1700000.0,5700000.0,10,602.0,4900000.0,2700000.0,4500000.0,1800000.0,0
1,1,1,6500000.0,18300000.0,10,722.0,11900000.0,8600000.0,19200000.0,4500000.0,0
1,1,0,8900000.0,28400000.0,6,709.0,11716398.541412052,5500000.0,26200000.0,7900000.0,0
1,1,0,4987591.820169106,15174296.121557474,4,676.3009249121442,6742781.736063418,4883107.715501545,14833030.634284057,500000.0,0
3,1,0,5700000.0,12300000.0,6,364.0,7900000.0,11000000.0,20000000.0,5500000.0,1
0,1,1,5007075.637247576,23800000.0,12,389.0,8131018.404087591,5262107.79667796,27000000.0,8300000.0,1
0,0,1,8500000.0,20000000.0,16,786.0,13300000.0,7400000.0,17700000.0,8900000.0,0
0,0,0,4000000.0,11500000.0,8,434.0,4500000.0,2800000.0,8400000.0,5900000.0,1
2,1,1,6300000.0,18100000.0,6,671.0,7900000.0,8200000.0,13200000.0,5400000.0,0
3,0,1,4000000.0,14700000.0,8,376.0,3000000.0,6200000.0,8900000.0,4200000.0,1
4,0,0,9400000.0,27536466.84993361,6,680.968720907714,12373710.747591976,11800000.0,19500000.0,8600000.0,0
5,0,1,4100000.0,15500000.0,10,836.0,10500000.0,1100000.0,15200000.0,3600000.0,0
4,0,1,1100000.0,4400000.0,6,515.0,1000000.0,700000.0,4300000.0,1500000.0,1
3,1,0,8700000.0,24800000.0,20,360.0,11366226.331705604,8700000.0,31100000.0,4300000.0,1
4,0,1,4900000.0,12800000.0,2,691.0,6794504.102147421,4900000.0,14700000.0,7000000.0,0
1,1,1,2800000.0,9100000.0,14,510.0,2400000.0,4200000.0,10400000.0,3000000.0,1
0,0,0,5059949.143332096,23200000.0,18,389.0,1000000.0,4824099.088331664,22200000.0,8800000.0,1
3,0,1,6900000.0,19000000.0,14,348.0,4200000.0,3700000.0,19400000.0,4900000.0,1
2,1,1,2300000.0,8100000.0,2,504.0,1800000.0,3100000.0,4600000.0,3100000.0,0
2,1,0,6800000.0,21300000.0,20,658.0,7800000.0,7000000.0,25900000.0,9600000.0,0
1,1,1,2200000.0,5400000.0,16,641.0,5900000.0,2386593.773832638,4800000.0,1200000.0,0
2,1,0,5900000.0,19800000.0,20,463.4882200814459,7800000.0,1500000.0,19700000.0,8500000.0,1
1,0,1,7000000.0,20300000.0,18,726.0,11600000.0,13100000.0,17100000.0,9000000.0,0
1,0,1,5015279.07763265,15193872.331485176,20,828.0,6934280.392932226,4581371.717588849,20800000.0,5290372.636750624,0
0,0,0,6500000.0,14500000.0,12,755.0,9000000.0,11900000.0,20800000.0,3400000.0,0
2,1,1,3800000.0,7600000.0,20,788.0,1700000.0,5200000.0,9200000.0,5600000.0,0
2,0,0,9400000.0,25100000.0,20,832.0,19400000.0,2100000.0,22300000.0,5900000.0,0
0,1,0,2100000.0,8200000.0,4,554.0,3900000.0,3800000.0,5900000.0,1700000.0,0
1,1,1,8500000.0,26200000.0,8,811.0,11135642.76141661,6400000.0,24974506.784329,8070180.644656081,0
5,0,1,3800000.0,12000000.0,2,649.0,6200000.0,5300000.0,10300000.0,4200000.0,0
1,1,1,3400000.0,9700000.0,20,830.0,3500000.0,6400000.0,10300000.0,4800000.0,0
1,0,1,5600000.0,11700000.0,6,707.0,4500000.0,800000.0,19000000.0,3900000.0,0
0,0,1,8500000.0,24678973.25356382,10,483.0,18800000.0,8900000.0,29000000.0,8443960.41751552,1
4,1,1,2100000.0,5500000.0,18,349.0,3478421.214168669,2017451.7629147645,6600000.0,2000000.0,1
4,0,0,5053378.417915096,15174986.061877726,4,846.0,300000.0,4370732.792277999,14772732.592249235,600000.0,0
4,1,0,7900000.0,23191948.96623671,20,386.0,14300000.0,3800000.0,23800000.0,7500000.0,1
5,1,0,6900000.0,19200000.0,12,408.0,10000000.0,5000000.0,24900000.0,9000000.0,1
0,1,1,1800000.0,3900000.0,2,764.0,2200000.0,700000.0,3500000.0,1200000.0,0
0,0,1,1200000.0,3200000.0,18,473.0,2100000.0,600000.0,2400000.0,1200000.0,1
3,1,0,3600000.0,9800000.0,12,654.0,600000.0,1300000.0,7500000.0,2200000.0,0
1,0,0,7200000.0,22800000.0,2,551.0,15000000.0,8700000.0,21300000.0,9500000.0,0
5,0,0,9400000.0,21800000.0,6,850.0,13300000.0,11700000.0,24800000.0,6800000.0,0
5,0,0,9000000.0,24200000.0,4,646.0,12400000.0,5500000.0,18100000.0,7730561.502336728,0
1,1,1,1000000.0,2100000.0,8,793.0,2900000.0,1300000.0,2200000.0,1400000.0,0
3,1,0,5600000.0,19900000.0,16,551.0,14000000.0,4200000.0,16100000.0,4500000.0,0
1,0,0,900000.0,2600000.0,4,346.0,400000.0,700000.0,2900000.0,900000.0,1
5,1,1,9000000.0,19100000.0,14,540.0,11300000.0,800000.0,18300000.0,4900000.0,1
2,1,0,3100000.0,9000000.0,20,723.0616417922603,5000000.0,5600000.0,7100000.0,4000000.0,0
1,1,1,8000000.0,20700000.0,6,570.0,1000000.0,11700000.0,23200000.0,7254992.804232682,0
4,1,1,3500000.0,11300000.0,16,705.7525618103273,1400000.0,3800000.0,10100000.0,3700000.0,0
4,0,0,3900000.0,12600000.0,8,553.0,8200000.0,2500000.0,12300000.0,4500000.0,0
2,0,0,5036626.44738274,15200974.734969586,10,649.0,10600000.0,7600000.0,24800000.0,5900000.0,0
4,0,0,4500000.0,15800000.0,14,439.0,8900000.0,6900000.0,15200000.0,4400000.0,1
5,1,0,6800000.0,24800000.0,8,621.0,13000000.0,13500000.0,23300000.0,4800000.0,0
2,1,0,6300000.0,18600000.0,14,704.8461057370092,9900000.0,11900000.0,16100000.0,7500000.0,0
2,0,0,4900000.0,18500000.0,8,492.0,12900000.0,5000000.0,10200000.0,5800000.0,1
0,0,0,4800000.0,18600000.0,6,618.0,12300000.0,5900000.0,16800000.0,4000000.0,0
5,0,0,7500000.0,15800000.0,18,458.0,7800000.0,6500000.0,22400000.0,8400000.0,1
5,1,0,5200000.0,13900000.0,4,422.0,7800000.0,4500000.0,12000000.0,7000000.0,1
3,1,1,9400000.0,30900000.0,20,708.8536678525709,12574645.259664617,8502214.883996723,19300000.0,9000000.0,0
5,1,0,3200000.0,10000000.0,14,610.0,2900000.0,3800000.0,8600000.0,3500000.0,0
1,1,1,3600000.0,13200000.0,20,546.0,8900000.0,3600000.0,13900000.0,2900000.0,1
1,1,1,3400000.0,7200000.0,8,741.0,4300000.0,6600000.0,11500000.0,3900000.0,0
3,0,0,2100000.0,8200000.0,6,754.0,900000.0,2900000.0,4900000.0,1000000.0,0
1,0,0,7200000.0,15100000.0,8,379.0,2600000.0,8300000.0,21700000.0,8200000.0,1
5,0,0,4500000.0,16900000.0,18,455.0,2700000.0,2500000.0,10700000.0,5600000.0,1
0,0,1,2600000.0,9000000.0,20,615.0,6800000.0,2820002.313846048,8400000.0,3400000.0,0
4,0,1,6400000.0,21700000.0,10,384.0,16500000.0,8200000.0,15100000.0,5700000.0,1
0,0,0,6400000.0,25100000.0,16,628.0,16100000.0,2900000.0,18100000.0,6400000.0,0
3,0,0,3100000.0,11200000.0,16,865.0,3600000.0,4600000.0,6600000.0,4200000.0,0
2,0,0,1800000.0,5300000.0,2,679.0,1000000.0,1400000.0,5800000.0,900000.0,0
1,0,1,9300000.0,19000000.0,14,689.0,11099471.927365348,11500000.0,25736721.168724947,9000000.0,0
5,1,1,6500000.0,13800000.0,10,636.0,13000000.0,5500000.0,19400000.0,8100000.0,0
1,1,0,3100000.0,6600000.0,20,837.0,4000000.0,4200000.0,12300000.0,4300000.0,0
3,1,0,2300000.0,8500000.0,12,557.0,3600000.0,1400000.0,6200000.0,1300000.0,0
2,0,0,5077079.374037876,14971174.90510001,10,440.6060184172917,300000.0,300000.0,14575634.72748619,700000.0,1
0,1,1,3700000.0,9300000.0,14,531.0,8300000.0,1000000.0,8900000.0,1900000.0,1
4,1,1,8600000.0,21400000.0,14,476.0,6200000.0,2700000.0,28000000.0,7772923.962267057,1
4,0,0,2600000.0,8500000.0,4,775.0,600000.0,3800000.0,10400000.0,2600000.0,0
1,1,1,7100000.0,18000000.0,20,477.0,6600000.0,13200000.0,19300000.0,9300000.0,1
